Game File,Game Date,Pitching Team,Hitting Team,Pitcher,Batter,Inning,Plate Appearance,Play,Play Type,Outs,New BaseOut State,Pitch Sequence,Batter Handedness,Pitcher Handedness,Runs Scored On Play,Runs Charged To,Game Location (Hitting),Game Location (Pitching),Previous BaseOut State,Next Outs,Outs on Play,All Counts,Inning Number,Grouped Play Type
642041.xml,02/20/2026,VA,MARYLAND,"Cuozzo,Julia","Rodmyre,Sage",T3,17,"Rodmyre,Sage singled up the middle (3-2 BKSBBFF); Murphy,Bailey advanced to third base.",1B,1,1__,BKSBBFFP,R,R,0,[],Away,Home,___,1.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2']",3,Single
642041.xml,02/20/2026,VA,MARYLAND,"Cuozzo,Julia","Cornwell,Caitlyn",T3,19,"Cornwell,Caitlyn reached on a fielder's choice hit to third base, RBI (0-1 F); Murphy,Bailey scored; Borovac,Taylor advanced to second base.",FC,1,1__,FP,L,R,1,"['Cuozzo,Julia']",Away,Home,1__,1.0,0.0,"['0-0', '0-1']",3,Fielders Choice
642041.xml,02/20/2026,VA,MARYLAND,"Cuozzo,Julia","Woods,Sammi",T3,20,"Woods,Sammi reached on a fielder's choice hit to short (1-2 SKB); Borovac,Taylor advanced to third base; Cornwell,Caitlyn out at second base, ss to 2b.",FC,1,1__,SKBP,R,R,0,[],Away,Home,1__,2.0,1.0,"['0-0', '0-1', '0-2', '1-2']",3,Fielders Choice
642041.xml,02/20/2026,VA,MARYLAND,"Cuozzo,Julia",Zayda Rocke,T3,21,"Rocke,Zayda grounded out to short, ss to 1b (1-0 B).",G63,2,___,BP,R,R,0,[],Away,Home,1__,3.0,1.0,"['0-0', '1-0']",3,Out
642041.xml,02/20/2026,MARYLAND,VA,"Wiegand,Elisea","Griffith,Jaiden",B3,23,"Griffith,Jaiden grounded out to the pitcher, p to 1b (2-1 KBB).",G13,0,___,KBBP,L,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '0-1', '1-1', '2-1']",3,Out
642041.xml,02/20/2026,MARYLAND,VA,"Wiegand,Elisea","Hylton,Jade",B3,24,"Hylton,Jade walked (3-1 BBKBB).",BB,1,1__,BBKBB,,R,0,[],Home,Away,___,1.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1']",3,Walk
642041.xml,02/20/2026,MARYLAND,VA,"Wiegand,Elisea","Hudson,Kassidy",B3,25,"Hudson,Kassidy lined into double play to the pitcher (0-0); Hylton,Jade out at 1B on the play, p to 1b.",LDP1,1,___,P,,R,0,[],Home,Away,1__,3.0,2.0,['0-0'],3,Out
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","McGowan,Anna",T4,27,"McGowan,Anna lined out to first base (0-0).",L3,0,___,P,R,,0,[],Away,Home,___,1.0,1.0,['0-0'],4,Out
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Penta,Mariah",T4,28,"Penta,Mariah lined out to second base (0-1 K).",L4,1,___,KP,R,,0,[],Away,Home,___,2.0,1.0,"['0-0', '0-1']",4,Out
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Turner,Logan",T4,29,"Turner,Logan walked (3-2 BBSBFB).",BB,2,1__,BBSBFB,R,,0,[],Away,Home,___,2.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2']",4,Walk
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Murphy,Bailey",T4,31,"Murphy,Bailey grounded out to the pitcher, p to 1b (1-2 SFB).",G13,2,___,SFBP,L,,0,[],Away,Home,1__,3.0,1.0,"['0-0', '0-1', '0-2', '1-2']",4,Out
642041.xml,02/20/2026,MARYLAND,VA,"Wiegand,Elisea","Eaton,Macee",B4,33,"Eaton,Macee flied out to lf (0-0).",F7,0,___,P,L,R,0,[],Home,Away,___,1.0,1.0,['0-0'],4,Out
642041.xml,02/20/2026,MARYLAND,VA,"Wiegand,Elisea","Cabral,Bella",B4,34,"Cabral,Bella flied out to left center putout by lf (3-0 BBB).",F7,1,___,BBBP,R,R,0,[],Home,Away,___,2.0,1.0,"['0-0', '1-0', '2-0', '3-0']",4,Out
642041.xml,02/20/2026,MARYLAND,VA,"Wiegand,Elisea","Hackett,Kelsey",B4,35,"Hackett,Kelsey flied out to shallow right field putout by rf (2-2 BBKK).",F9,2,___,BBKKP,,R,0,[],Home,Away,___,3.0,1.0,"['0-0', '1-0', '2-0', '2-1', '2-2']",4,Out
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Williams,Jaylee",T5,36,"Williams,Jaylee walked (3-2 BBKFBFB).",BB,0,1__,BBKFBFB,L,,0,[],Away,Home,___,0.0,0.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2']",5,Walk
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Rodmyre,Sage",T5,37,"Rodmyre,Sage sacrifice bunt, error throwing by 3b by Cabral,Bella (E5) hit to third base (0-1 F); Williams,Jaylee advanced to second base.",SHE5,0,1__,FP,R,,0,[],Away,Home,1__,0.0,0.0,"['0-0', '0-1']",5,Reached on Error
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Cornwell,Caitlyn",T5,38,"Williams,Jaylee stole third base.",,0,___,N/A,N/A,N/A,0,[],Away,Home,1__,0.0,0.0,['Unknown'],5,N/A
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Cornwell,Caitlyn",T5,39,"Cornwell,Caitlyn struck out looking (0-2 FFFK).",K,0,___,FFFK,L,,0,[],Away,Home,___,1.0,1.0,"['0-0', '0-1', '0-2']",5,Strikeout
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Woods,Sammi",T5,40,"Woods,Sammi singled, bunt (0-1 K); Rodmyre,Sage advanced to second base.",1B,1,1__,KP,R,,0,[],Away,Home,___,1.0,0.0,"['0-0', '0-1']",5,Single
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden",Zayda Rocke,T5,41,"Rocke,Zayda hit by pitch, RBI (0-0 B); Williams,Jaylee scored; Rodmyre,Sage advanced to third base; Woods,Sammi advanced to second base.",HBP,1,1__,B,R,,1,"['Bigham,Eden']",Away,Home,1__,1.0,0.0,['0-0'],5,Out
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","McGowan,Anna",T5,42,"McGowan,Anna walked, RBI (3-2 BKBBSB); Rodmyre,Sage scored; Woods,Sammi advanced to third base; Rocke,Zayda advanced to second base.",BB,1,1__,BKBBSB,R,,1,"['Bigham,Eden']",Away,Home,1__,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2']",5,Walk
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Penta,Mariah",T5,44,"Penta,Mariah walked, RBI (3-1 BBBKB); Woods,Sammi scored, unearned; Rocke,Zayda advanced to third base; Caye,Lauren advanced to second base.",BB,1,1__,BBBKB,R,,1,"['Bigham,Eden']",Away,Home,1__,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1']",5,Walk
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Turner,Logan",T5,46,"Turner,Logan infield fly to first base (2-2 KBKBF).",P3,1,___,KBKBFP,R,,0,[],Away,Home,1__,2.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2']",5,Out
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Murphy,Bailey",T5,47,"Murphy,Bailey flied out to lf (2-2 FFBBF).",F7,2,___,FFBBFP,L,,0,[],Away,Home,___,3.0,1.0,"['0-0', '0-1', '0-2', '1-2', '2-2']",5,Out
642041.xml,02/20/2026,MARYLAND,VA,"Wiegand,Elisea","Call,Alex",B5,50,"Call,Alex walked (3-2 BKBSFBB).",BB,0,1__,BKBSFBB,R,R,0,[],Home,Away,___,0.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2']",5,Walk
642041.xml,02/20/2026,MARYLAND,VA,"Wiegand,Elisea","Weismer,Hannah",B5,51,"Weismer,Hannah reached on a fielder's choice hit to third base (0-1 K); Call,Alex out at second base, 3b to 2b.",FC,0,1__,KP,R,R,0,[],Home,Away,1__,1.0,1.0,"['0-0', '0-1']",5,Fielders Choice
642041.xml,02/20/2026,MARYLAND,VA,"Wiegand,Elisea","Hickey,Reagan",B5,52,"Hickey,Reagan walked (3-1 BSBBB); Weismer,Hannah advanced to second base.",BB,1,1__,BSBBB,R,R,0,[],Home,Away,1__,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1']",5,Walk
642041.xml,02/20/2026,MARYLAND,VA,"Wiegand,Elisea","Griffith,Jaiden",B5,53,"Griffith,Jaiden infield singled to second base (1-0 B); Weismer,Hannah advanced to third base; Hickey,Reagan advanced to second base.",1B,1,1__,BP,L,R,0,[],Home,Away,1__,1.0,0.0,"['0-0', '1-0']",5,Single
642041.xml,02/20/2026,MARYLAND,VA,"Wiegand,Elisea","Hylton,Jade",B5,54,"Hylton,Jade flied out to cf (2-2 KBBK).",F8,1,___,KBBKP,,R,0,[],Home,Away,1__,2.0,1.0,"['0-0', '0-1', '1-1', '2-1', '2-2']",5,Out
642041.xml,02/20/2026,MARYLAND,VA,"Wiegand,Elisea","Hudson,Kassidy",B5,55,"Hudson,Kassidy singled to left field, RBI (0-2 KK); Weismer,Hannah scored; Hickey,Reagan advanced to third base; Griffith,Jaiden advanced to second base.",1B,2,1__,KKP,,R,1,"['Wiegand,Elisea']",Home,Away,___,2.0,0.0,"['0-0', '0-1', '0-2']",5,Single
642041.xml,02/20/2026,MARYLAND,VA,"Wiegand,Elisea","Eaton,Macee",B5,56,"Eaton,Macee singled down the right field line, 2RBI (0-0); Hickey,Reagan scored; Griffith,Jaiden scored from second base; Hudson,Kassidy advanced from first base to third base.",1B,2,1__,P,L,R,2,"['Wiegand,Elisea', 'Wiegand,Elisea']",Home,Away,1__,2.0,0.0,['0-0'],5,Single
642041.xml,02/20/2026,MARYLAND,VA,Keira Bucher,"Cabral,Bella",B5,58,"Cabral,Bella singled, RBI (0-0); Hudson,Kassidy scored; Eaton,Macee advanced from first base to third base.",1B,2,1__,P,R,R,1,"['Bucher,Keira']",Home,Away,1__,2.0,0.0,['0-0'],5,Single
642041.xml,02/20/2026,MARYLAND,VA,Keira Bucher,"Hackett,Kelsey",B5,59,"Hackett,Kelsey grounded out to the pitcher, p to 1b, bunt (2-1 FBB).",G13,2,___,FBBP,,R,0,[],Home,Away,1__,3.0,1.0,"['0-0', '0-1', '1-1', '2-1']",5,Out
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Williams,Jaylee",T6,60,"Williams,Jaylee lined out to short (0-1 K).",L6,0,___,KP,L,,0,[],Away,Home,___,1.0,1.0,"['0-0', '0-1']",6,Out
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Rodmyre,Sage",T6,61,"Rodmyre,Sage singled to short (0-0).",1B,1,1__,P,R,,0,[],Away,Home,___,1.0,0.0,['0-0'],6,Single
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Cornwell,Caitlyn",T6,62,"Cornwell,Caitlyn infield singled to second base (1-1 BF); Rodmyre,Sage advanced to second base.",1B,1,1__,BFP,L,,0,[],Away,Home,1__,1.0,0.0,"['0-0', '1-0', '1-1']",6,Single
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Woods,Sammi",T6,63,"Woods,Sammi popped up to the right side of the infield putout by 2b (3-2 BBFKBF).",P4,1,___,BBFKBFP,R,,0,[],Away,Home,1__,2.0,1.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2']",6,Out
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden",Zayda Rocke,T6,64,"Cornwell,Caitlyn advanced to second base on a passed ball; Rodmyre,Sage advanced to third base on a passed ball.",,2,___,N/A,N/A,N/A,0,[],Away,Home,___,2.0,0.0,['Unknown'],6,N/A
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden",Zayda Rocke,T6,65,"Rocke,Zayda popped up to first base (2-2 KSBB).",P3,2,___,KSBBP,R,,0,[],Away,Home,___,3.0,1.0,"['0-0', '0-1', '0-2', '1-2', '2-2']",6,Out
642041.xml,02/20/2026,MARYLAND,VA,Keira Bucher,"Call,Alex",B6,66,"Call,Alex struck out looking (2-2 BBKKK).",K,0,___,BBKKK,R,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '1-0', '2-0', '2-1', '2-2']",6,Strikeout
642041.xml,02/20/2026,MARYLAND,VA,Keira Bucher,"Weismer,Hannah",B6,67,"Weismer,Hannah reached on a fielding error fielding by ss by Woods,Sammi (E6) (2-2 BBKK).",E6,1,1__,BBKKP,R,R,0,[],Home,Away,___,1.0,0.0,"['0-0', '1-0', '2-0', '2-1', '2-2']",6,Reached on Error
642041.xml,02/20/2026,MARYLAND,VA,Keira Bucher,"Hickey,Reagan",B6,69,"WoodyGiggetts,Kamyria advanced to second base on a wild pitch.",,1,___,N/A,N/A,N/A,0,[],Home,Away,1__,1.0,0.0,['Unknown'],6,N/A
642041.xml,02/20/2026,MARYLAND,VA,Keira Bucher,"Hickey,Reagan",B6,70,"Hickey,Reagan reached on a fielder's choice hit to short (2-2 FBBF); WoodyGiggetts,Kamyria advanced to third base.",FC,1,1__,FBBFP,R,R,0,[],Home,Away,___,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2']",6,Fielders Choice
642041.xml,02/20/2026,MARYLAND,VA,Keira Bucher,"Griffith,Jaiden",B6,72,"Griffith,Jaiden flied out to lf (1-1 BF).",F7,1,___,BFP,L,R,0,[],Home,Away,1__,2.0,1.0,"['0-0', '1-0', '1-1']",6,Out
642041.xml,02/20/2026,MARYLAND,VA,Keira Bucher,"Hylton,Jade",B6,73,"Hylton,Jade flied out to cf (2-0 BB).",F8,2,___,BBP,,R,0,[],Home,Away,___,3.0,1.0,"['0-0', '1-0', '2-0']",6,Out
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","McGowan,Anna",T7,76,"McGowan,Anna grounded out to third base, 3b to 1b (2-1 BKB).",G53,0,___,BKBP,R,,0,[],Away,Home,___,1.0,1.0,"['0-0', '1-0', '1-1', '2-1']",7,Out
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Penta,Mariah",T7,77,"Penta,Mariah singled to left field (1-2 SKB).",1B,1,1__,SKBP,R,,0,[],Away,Home,___,1.0,0.0,"['0-0', '0-1', '0-2', '1-2']",7,Single
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Turner,Logan",T7,79,"Turner,Logan lined out to cf (3-1 BBBK).",L8,1,___,BBBKP,R,,0,[],Away,Home,1__,2.0,1.0,"['0-0', '1-0', '2-0', '3-0', '3-1']",7,Out
642041.xml,02/20/2026,VA,MARYLAND,"Bigham,Eden","Murphy,Bailey",T7,80,"Murphy,Bailey grounded out to first base, unassisted (0-1 F).",G3,2,___,FP,L,,0,[],Away,Home,___,3.0,1.0,"['0-0', '0-1']",7,Out
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey","Scheivert,Katie",T1,1,"Scheivert,Katie reached on a fielding error fielding by 2b by Turner,Logan (E4) (2-2 KBKB).",E4,0,1__,KBKBP,R,R,0,[],Away,Home,___,0.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2']",1,Reached on Error
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey",Sydney Shaffer,T1,2,"Scheivert,Katie out caught stealing at second base, c to ss.",,0,___,N/A,N/A,N/A,0,[],Away,Home,1__,1.0,1.0,['Unknown'],1,N/A
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey",Sydney Shaffer,T1,3,"Shaffer,Sydney struck out looking (3-2 BKFBBFK).",K,1,___,BKFBBFK,R,R,0,[],Away,Home,___,2.0,1.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2']",1,Strikeout
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey",Maddie Diamond,T1,4,"Diamond,Maddie flied out to rf (3-2 KBBSB).",F9,2,___,KBBSBP,R,R,0,[],Away,Home,___,3.0,1.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2']",1,Out
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","Cornwell,Caitlyn",B1,5,"Cornwell,Caitlyn infield singled to third base (1-2 BFS).",1B,0,1__,BFSP,L,R,0,[],Home,Away,___,0.0,0.0,"['0-0', '1-0', '1-1', '1-2']",1,Single
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","Woods,Sammi",B1,6,"Woods,Sammi singled to the pitcher's mound, bunt (0-0); Cornwell,Caitlyn advanced from first base to third base on play and a fielding error by Costaro,Gianna (E3).",1B,0,1__,P,R,R,0,[],Home,Away,1__,0.0,0.0,['0-0'],1,Single
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli",Zayda Rocke,B1,7,"Woods,Sammi stole second base.",,0,___,N/A,N/A,N/A,0,[],Home,Away,1__,0.0,0.0,['Unknown'],1,N/A
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli",Zayda Rocke,B1,8,"Rocke,Zayda popped up to the pitcher (3-2 BSBKB).",P1,0,___,BSBKBP,R,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2']",1,Out
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","McGowan,Anna",B1,9,"McGowan,Anna singled to shallow center field, RBI (2-2 KBKFB); Cornwell,Caitlyn scored; Woods,Sammi advanced to third base.",1B,1,1__,KBKFBP,R,R,1,"['Challburg,Karli']",Home,Away,___,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2']",1,Single
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","Penta,Mariah",B1,10,"Penta,Mariah singled through the left side of the infield, RBI (0-0); Woods,Sammi scored; McGowan,Anna advanced to second base.",1B,1,1__,P,R,R,1,"['Challburg,Karli']",Home,Away,1__,1.0,0.0,['0-0'],1,Single
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","Turner,Logan",B1,11,"Turner,Logan flied out to rf (0-2 SK).",F9,1,___,SKP,R,R,0,[],Home,Away,1__,2.0,1.0,"['0-0', '0-1', '0-2']",1,Out
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","Murphy,Bailey",B1,12,"Murphy,Bailey singled down the left field line (3-2 BBKFB); McGowan,Anna advanced to third base; Penta,Mariah advanced to second base.",1B,2,1__,BBKFBP,L,R,0,[],Home,Away,___,2.0,0.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2']",1,Single
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","Williams,Jaylee",B1,13,"Williams,Jaylee struck out swinging (1-2 SBFS).",K,2,___,SBFS,L,R,0,[],Home,Away,1__,3.0,1.0,"['0-0', '0-1', '1-1', '1-2']",1,Strikeout
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey","Chapman,Bridget",T2,14,"Chapman,Bridget fouled out to the catcher (1-1 SB).",FF2,0,___,SBP,R,R,0,[],Away,Home,___,1.0,1.0,"['0-0', '0-1', '1-1']",2,Out
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey",Sorella Gallucci,T2,15,"Gallucci,Sorella flied out to lf (1-2 BFKF).",F7,1,___,BFKFP,R,R,0,[],Away,Home,___,2.0,1.0,"['0-0', '1-0', '1-1', '1-2']",2,Out
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey",Gianna Costaro,T2,16,"Costaro,Gianna fouled out in first base side foul territory putout by rf (3-2 BBBKF).",FF9,2,___,BBBKFP,R,R,0,[],Away,Home,___,3.0,1.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2']",2,Out
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","Rodmyre,Sage",B2,17,"Rodmyre,Sage singled to left center (0-0).",1B,0,1__,P,R,R,0,[],Home,Away,___,0.0,0.0,['0-0'],2,Single
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","Cornwell,Caitlyn",B2,18,"Cornwell,Caitlyn reached on a fielder's choice hit to short (2-2 BBKK); Rodmyre,Sage out at second base, ss to 2b.",FC,0,1__,BBKKP,L,R,0,[],Home,Away,1__,1.0,1.0,"['0-0', '1-0', '2-0', '2-1', '2-2']",2,Fielders Choice
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","Woods,Sammi",B2,19,"Cornwell,Caitlyn stole second base.",,1,___,N/A,N/A,N/A,0,[],Home,Away,1__,1.0,0.0,['Unknown'],2,N/A
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","Woods,Sammi",B2,20,"Woods,Sammi grounded out to short, ss to 1b (3-2 SKBBFB); Cornwell,Caitlyn advanced to third base.",G63,1,___,SKBBFBP,R,R,0,[],Home,Away,___,2.0,1.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2']",2,Out
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli",Zayda Rocke,B2,21,"Rocke,Zayda walked (3-2 KFBBBB).",BB,2,1__,KFBBBB,R,R,0,[],Home,Away,___,2.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2']",2,Walk
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","McGowan,Anna",B2,22,"McGowan,Anna flied out to cf (3-2 BKBSB).",F8,2,___,BKBSBP,R,R,0,[],Home,Away,1__,3.0,1.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2']",2,Out
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey","Thomas,Ryleigh",T3,23,"Thomas,Ryleigh struck out looking (2-2 BBKFK).",K,0,___,BBKFK,R,R,0,[],Away,Home,___,1.0,1.0,"['0-0', '1-0', '2-0', '2-1', '2-2']",3,Strikeout
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey","Jacobs,Gracie",T3,24,"Jacobs,Gracie doubled to right field (3-1 BKBB).",2B,1,_2_,BKBBP,L,R,0,[],Away,Home,___,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1']",3,Double
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey","Nankivell,Allie",T3,25,"Nankivell,Allie reached on a fielder's choice hit to short (2-2 BBKK); Jacobs,Gracie out at third base, ss to 3b.",FC,1,1__,BBKKP,L,R,0,[],Away,Home,_2_,2.0,1.0,"['0-0', '1-0', '2-0', '2-1', '2-2']",3,Fielders Choice
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey","Scheivert,Katie",T3,26,"Scheivert,Katie infield singled to short (3-2 BBBKFF); Nankivell,Allie advanced to second base.",1B,2,1__,BBBKFFP,R,R,0,[],Away,Home,1__,2.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2']",3,Single
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey",Sydney Shaffer,T3,27,"Scheivert,Katie advanced to second base; Nankivell,Allie advanced to third base.",,2,___,N/A,N/A,N/A,0,[],Away,Home,1__,2.0,0.0,['Unknown'],3,N/A
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey",Sydney Shaffer,T3,28,"Shaffer,Sydney walked (3-1 BBBKB).",BB,2,1__,BBBKB,R,R,0,[],Away,Home,___,2.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1']",3,Walk
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey",Maddie Diamond,T3,29,"Diamond,Maddie singled to shallow left field, 2RBI (1-1 FB); Nankivell,Allie scored; Scheivert,Katie scored from second base; Shaffer,Sydney advanced from first base to third base.",1B,2,1__,FBP,R,R,2,"['Wurst,Aubrey', 'Wurst,Aubrey']",Away,Home,1__,2.0,0.0,"['0-0', '0-1', '1-1']",3,Single
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey","Chapman,Bridget",T3,30,"Chapman,Bridget grounded out to second base, 2b to 1b (0-0).",G43,2,___,P,R,R,0,[],Away,Home,1__,3.0,1.0,['0-0'],3,Out
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","Penta,Mariah",B3,31,"Penta,Mariah singled through the left side of the infield (0-0).",1B,0,1__,P,R,R,0,[],Home,Away,___,0.0,0.0,['0-0'],3,Single
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","Turner,Logan",B3,33,"Turner,Logan fouled out in third base side foul territory putout by ss (2-2 FBBF).",FF6,0,___,FBBFP,R,R,0,[],Home,Away,1__,1.0,1.0,"['0-0', '0-1', '1-1', '2-1', '2-2']",3,Out
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","Murphy,Bailey",B3,34,"Solarz,Gracelyn out caught stealing at second base, c to 2b.",,1,___,N/A,N/A,N/A,0,[],Home,Away,___,2.0,1.0,['Unknown'],3,N/A
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","Murphy,Bailey",B3,35,"Murphy,Bailey singled down the left field line (1-1 BF).",1B,2,1__,BFP,L,R,0,[],Home,Away,___,2.0,0.0,"['0-0', '1-0', '1-1']",3,Single
652275.xml,02/20/2026,DEL,MARYLAND,"Challburg,Karli","Williams,Jaylee",B3,36,"Williams,Jaylee struck out swinging (1-2 BFSS).",K,2,___,BFSS,L,R,0,[],Home,Away,1__,3.0,1.0,"['0-0', '1-0', '1-1', '1-2']",3,Strikeout
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey",Sorella Gallucci,T4,38,"Gallucci,Sorella walked (3-1 BFBBB).",BB,0,1__,BFBBB,R,R,0,[],Away,Home,___,0.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1']",4,Walk
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey",Gianna Costaro,T4,39,"Costaro,Gianna sacrifice bunt, error fielding by 2b by Turner,Logan (E4 A1) hit in front of the plate (0-0); Gallucci,Sorella advanced from first base to third base on play and error.",SHE4,0,1__,P,R,R,0,[],Away,Home,1__,0.0,0.0,['0-0'],4,Reached on Error
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey","Thomas,Ryleigh",T4,40,"Costaro,Gianna stole second base.",,0,___,N/A,N/A,N/A,0,[],Away,Home,1__,0.0,0.0,['Unknown'],4,N/A
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey","Thomas,Ryleigh",T4,41,"Costaro,Gianna advanced to third base on a wild pitch; Gallucci,Sorella scored on a wild pitch.",,0,___,N/A,N/A,N/A,1,"['Wurst,Aubrey']",Away,Home,___,0.0,0.0,['Unknown'],4,N/A
652275.xml,02/20/2026,MARYLAND,DEL,"Wurst,Aubrey","Thomas,Ryleigh",T4,42,"Thomas,Ryleigh singled to right field, RBI (3-2 SFFBBB); Costaro,Gianna scored, unearned.",1B,0,1__,SFFBBBP,R,R,1,"['Wurst,Aubrey']",Away,Home,___,0.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2']",4,Single
652275.xml,02/20/2026,MARYLAND,DEL,"Olensky,Caitlin","Jacobs,Gracie",T4,44,"Jacobs,Gracie grounded out to the pitcher, p to 1b (0-0); Thomas,Ryleigh advanced to second base.",G13,0,___,P,L,L,0,[],Away,Home,1__,1.0,1.0,['0-0'],4,Out
652275.xml,02/20/2026,MARYLAND,DEL,"Olensky,Caitlin","Nankivell,Allie",T4,45,"Nankivell,Allie fouled out in behind home plate foul territory putout by c (1-1 FB).",FF2,1,___,FBP,L,L,0,[],Away,Home,___,2.0,1.0,"['0-0', '0-1', '1-1']",4,Out
